bridge_id,wps_task_id,source_file,rapids_code,rapids_base,variant,process_raw,task_raw,task_text_raw,proposed_qsen_statement_id,proposed_qsen_domain_name,proposed_ksa_raw,proposed_qsen_statement_raw,proposed_aacn_subcompetency_codes,match_score,second_best_score,needs_review,review_reason,mapping_method
WPS_QSEN_BRIDGE_0341,WPS_3056_TIME_BASED_T05_R02_A,wps_time_3056.docx,3056,3056,time_based,Maintain medical facility records.,"A. Maintain accurate, detailed reports and records.","Maintain accurate, detailed reports and records.",QSEN_0207,Informatics Definition,Attitudes,Value the confidentiality and security of all patient records,8.5c,0.1252,0.1246,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0342,WPS_3056_TIME_BASED_T06_R02_A,wps_time_3056.docx,3056,3056,time_based,Inform medical professionals regarding patient conditions and care.,"A. Monitor, record, and report symptoms or changes in patients' conditions.","Monitor, record, and report symptoms or changes in patients' conditions.",QSEN_0120,Quality Improvement Definition,Knowledge,Describe approaches for changing processes of care,4.2d; 5.1e; 5.1f; 5.1g,0.2613,0.2613,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0343,WPS_3056_TIME_BASED_T06_R03_B,wps_time_3056.docx,3056,3056,time_based,Inform medical professionals regarding patient conditions and care.,B. Inform physician of patient's condition during anesthesia.,Inform physician of patient's condition during anesthesia.,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0344,WPS_3056_TIME_BASED_T07_R02_A,wps_time_3056.docx,3056,3056,time_based,Immunize patients.,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.","Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.",QSEN_0198,Informatics Definition,Skills,Promote access to patient care information for all professionals who provide care to patients.,8.4b,0.1032,0.103,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0345,WPS_3056_TIME_BASED_T08_R02_A,wps_time_3056.docx,3056,3056,time_based,"Treat acute illnesses, infections, or injuries.","A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.","Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.",QSEN_0198,Informatics Definition,Skills,Promote access to patient care information for all professionals who provide care to patients.,8.4b,0.1032,0.103,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0346,WPS_3056_TIME_BASED_T09_R02_A,wps_time_3056.docx,3056,3056,time_based,Collaborate with healthcare professionals to plan or provide treatment.,"A. Consult and coordinate with healthcare team members to assess, plan, implement, or evaluate patient care plans.","Consult and coordinate with healthcare team members to assess, plan, implement, or evaluate patient care plans.",QSEN_0132,Quality Improvement Definition,Skills,"Design [,implement, and evaluate] a small test of change in daily work (using an experiential learning method such as Plan-Do-Study-Act)**",4.2d; 5.1f; 5.1g,0.2419,0.2,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0347,WPS_3056_TIME_BASED_T10_R02_A,wps_time_3056.docx,3056,3056,time_based,Supervise patient care personnel.,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.,Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.,QSEN_0193,Informatics Definition,Skills,Use high quality electronic sources of healthcare information,8.1a,0.0822,0.0804,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0348,WPS_3056_TIME_BASED_T11_R02_A,wps_time_3056.docx,3056,3056,time_based,Monitor patient progress or responses to treatments.,"A. Monitor all aspects of patient care, including diet and physical activity.","Monitor all aspects of patient care, including diet and physical activity.",QSEN_0148,Quality Improvement Definition,Attitudes,Appreciate that all improvement is change but not all change is improvement. (No alignment identified),,0.2297,0.229,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0349,WPS_3056_TIME_BASED_T12_R02_A,wps_time_3056.docx,3056,3056,time_based,Monitor patients following surgeries or other treatments.,"A. Monitor all aspects of patient care, including diet and physical activity.","Monitor all aspects of patient care, including diet and physical activity.",QSEN_0148,Quality Improvement Definition,Attitudes,Appreciate that all improvement is change but not all change is improvement. (No alignment identified),,0.2297,0.229,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0350,WPS_3056_TIME_BASED_T13_R02_A,wps_time_3056.docx,3056,3056,time_based,Manage healthcare operations.,"A. Perform administrative or managerial functions, such as taking responsibility for a unit's staff, budget, planning, or long-range goals.","Perform administrative or managerial functions, such as taking responsibility for a unit's staff, budget, planning, or long-range goals.",QSEN_0160,Safety Definition,Skills,"Use appropriate strategies to reduce reliance on memory (such as, forcing functions, checklists)**",5.2c; 5.2e; 8.3e,0.0986,0.0952,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0351,WPS_3056_TIME_BASED_T14_R02_A,wps_time_3056.docx,3056,3056,time_based,Advise medical personnel regarding healthcare issues.,"A. Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.","Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.",QSEN_0036,Patient-Centered Care Definition,Attitudes,Recognize personally held values and beliefs about the management of pain or suffering,1.2d; 9.1d; 9.2e; 9.6b,0.1129,0.1101,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0352,WPS_3056_TIME_BASED_T15_R02_A,wps_time_3056.docx,3056,3056,time_based,Analyze test data or images to inform diagnosis or treatment.,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.","Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.",QSEN_0151,Safety Definition,Knowledge,Discuss [Evaluate] effective strategies to reduce reliance on memory **,5.2c; 5.2e; 8.3e,0.1317,0.1313,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0353,WPS_3056_TIME_BASED_T16_R02_A,wps_time_3056.docx,3056,3056,time_based,Direct healthcare delivery programs.,"A. Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.","Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.",QSEN_0036,Patient-Centered Care Definition,Attitudes,Recognize personally held values and beliefs about the management of pain or suffering,1.2d; 9.1d; 9.2e; 9.6b,0.1129,0.1101,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0354,WPS_3056_TIME_BASED_T17_R02_A,wps_time_3056.docx,3056,3056,time_based,Order medical diagnostic or clinical tests.,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.","Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.",QSEN_0151,Safety Definition,Knowledge,Discuss [Evaluate] effective strategies to reduce reliance on memory **,5.2c; 5.2e; 8.3e,0.1317,0.1313,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0355,WPS_3056_TIME_BASED_T18_R02_A,wps_time_3056.docx,3056,3056,time_based,Prescribe assistive medical devices or related treatments.,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.","Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.",QSEN_0149,Safety Definition,Knowledge,"Examine [Describe] human factors and other basic safety design principles as well as commonly used unsafe practices (such as, work-arounds and dangerous abbreviations)**",3.6d; 3.6e; 5.2c; 5.2f; 9.4a,0.0892,0.0476,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0356,WPS_3056_TIME_BASED_T19_R02_A,wps_time_3056.docx,3056,3056,time_based,Prescribe medications.,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.","Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.",QSEN_0149,Safety Definition,Knowledge,"Examine [Describe] human factors and other basic safety design principles as well as commonly used unsafe practices (such as, work-arounds and dangerous abbreviations)**",3.6d; 3.6e; 5.2c; 5.2f; 9.4a,0.0892,0.0476,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0357,WPS_3056_TIME_BASED_T20_R02_A,wps_time_3056.docx,3056,3056,time_based,Design public or employee health programs.,"A. Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.","Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.",QSEN_0117,Quality Improvement Definition,Knowledge,Recognize that nursing and other health professions students are parts of systems of care and care processes that affect outcomes for patients and families,3.2a; 5.1a,0.2345,0.2326,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0358,WPS_3056_TIME_BASED_T20_R03_B,wps_time_3056.docx,3056,3056,time_based,Design public or employee health programs.,"B. Work with individuals, groups, or families to plan or implement programs designed to improve the overall health of communities.","Work with individuals, groups, or families to plan or implement programs designed to improve the overall health of communities.",QSEN_0132,Quality Improvement Definition,Skills,"Design [,implement, and evaluate] a small test of change in daily work (using an experiential learning method such as Plan-Do-Study-Act)**",4.2d; 5.1f; 5.1g,0.374,0.1693,False,,local_lexical_rule_based
WPS_QSEN_BRIDGE_0359,WPS_3056_TIME_BASED_T21_R02_A,wps_time_3056.docx,3056,3056,time_based,Communicate health and wellness information to the public.,"A. Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.","Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.",QSEN_0117,Quality Improvement Definition,Knowledge,Recognize that nursing and other health professions students are parts of systems of care and care processes that affect outcomes for patients and families,3.2a; 5.1a,0.2345,0.2326,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0360,WPS_3056_TIME_BASED_T22_R02_A,wps_time_3056.docx,3056,3056,time_based,Evaluate patient outcomes to determine effectiveness of treatments.,A. Modify patient treatment plans as indicated by patients' responses and conditions.,Modify patient treatment plans as indicated by patients' responses and conditions.,QSEN_0095,Evidence-Based Practice Definition,Knowledge,"Analyze how the strength of available evidence influences the provision of care (assessment, diagnosis, treatment and evaluation)",4.2b,0.1033,0.1011,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0361,WPS_3056_TIME_BASED_T23_R02_A,wps_time_3056.docx,3056,3056,time_based,Maintain inventory of medical supplies or equipment.,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.","Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.",QSEN_0115,Evidence-Based Practice Definition,Attitudes,Value public policies that support evidence-based practice,10.3i,0.0671,0.0671,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0362,WPS_3056_TIME_BASED_T24_R02_A,wps_time_3056.docx,3056,3056,time_based,Prepare medical supplies or equipment for use.,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.","Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.",QSEN_0115,Evidence-Based Practice Definition,Attitudes,Value public policies that support evidence-based practice,10.3i,0.0671,0.0671,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0363,WPS_3056_TIME_BASED_T25_R02_A,wps_time_3056.docx,3056,3056,time_based,Test biological specimens to gather information about patient conditions.,A. Conduct specified laboratory tests.,Conduct specified laboratory tests.,QSEN_0108,Evidence-Based Practice Definition,Attitudes,Value the need for ethical conduct of research and quality improvement**,4.1b; 4.1d; 4.3a; 4.3b; 4.3c; 9.1a,0.1515,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0364,WPS_3056_TIME_BASED_T26_R02_A,wps_time_3056.docx,3056,3056,time_based,Monitor health or behavior of people or animals.,A. Observe nurses and visit patients to ensure proper nursing care.,Observe nurses and visit patients to ensure proper nursing care.,,,,,,0.0,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0365,WPS_3056_TIME_BASED_T27_R02_A,wps_time_3056.docx,3056,3056,time_based,Supervise workers providing client or patient services.,A. Observe nurses and visit patients to ensure proper nursing care.,Observe nurses and visit patients to ensure proper nursing care.,,,,,,0.0,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0366,WPS_3056_TIME_BASED_T28_R02_A,wps_time_3056.docx,3056,3056,time_based,"Assess patient work, living, or social environments.","A. Assess the needs of individuals, families, or communities, including assessment of individuals' home or work environments, to identify potential health or safety problems.","Assess the needs of individuals, families, or communities, including assessment of individuals' home or work environments, to identify potential health or safety problems.",QSEN_0136,Quality Improvement Definition,Skills,Use a variety of sources of information to review outcomes of care and identify potential areas for improvement,5.1b; 5.1d,0.2856,0.2317,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0367,WPS_3056_TIME_BASED_T29_R02_A,wps_time_3056.docx,3056,3056,time_based,Administer anesthetics or sedatives to control pain.,"A. Administer local, inhalation, intravenous, or other anesthetics.","Administer local, inhalation, intravenous, or other anesthetics.",QSEN_0014,Patient-Centered Care Definition,Skills,"Communicate patient values, preferences and expressed needs to other members of health care team**",2.1b; 2.3g; 2.4e; 2.5a; 2.5b; 2.5g; 2.8d; 6.1b; 9.2g; 9.5b,0.1046,0.1042,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0368,WPS_3056_TIME_BASED_T30_R02_A,wps_time_3056.docx,3056,3056,time_based,Assist healthcare practitioners during examinations or treatments.,A. Prepare patients for and assist with examinations or treatments.,Prepare patients for and assist with examinations or treatments.,QSEN_0018,Patient-Centered Care Definition,Skills,"Initiate effective treatments to relieve pain and suffering in light of patient values, preferences and expressed needs",2.1b; 9.5b; 9.5c,0.1505,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0369,WPS_3056_TIME_BASED_T31_R02_A,wps_time_3056.docx,3056,3056,time_based,Prepare patients physically for medical procedures.,A. Prepare patients for and assist with examinations or treatments.,Prepare patients for and assist with examinations or treatments.,QSEN_0018,Patient-Centered Care Definition,Skills,"Initiate effective treatments to relieve pain and suffering in light of patient values, preferences and expressed needs",2.1b; 9.5b; 9.5c,0.1505,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0370,WPS_3056_TIME_BASED_T32_R02_A,wps_time_3056.docx,3056,3056,time_based,Train caregivers or other non-medical personnel.,A. Provide or arrange for training or instruction of auxiliary personnel or students.,Provide or arrange for training or instruction of auxiliary personnel or students.,QSEN_0198,Informatics Definition,Skills,Promote access to patient care information for all professionals who provide care to patients.,8.4b,0.142,0.1411,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0371,WPS_3056_TIME_BASED_T33_R02_A,wps_time_3056.docx,3056,3056,time_based,Diagnose medical conditions.,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.","Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.",QSEN_0027,Patient-Centered Care Definition,Skills,"Assess and treat pain and suffering in light of patient values, preferences, and expressed needs",2.3c; 2.5b,0.1026,0.054,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0372,WPS_3056_TIME_BASED_T34_R02_A,wps_time_3056.docx,3056,3056,time_based,Examine patients to assess general physical condition.,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.","Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.",QSEN_0027,Patient-Centered Care Definition,Skills,"Assess and treat pain and suffering in light of patient values, preferences, and expressed needs",2.3c; 2.5b,0.1026,0.054,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0373,WPS_3056_TIME_BASED_T35_R02_A,wps_time_3056.docx,3056,3056,time_based,Refer patients to other healthcare practitioners or health resources.,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.,Refer students or patients to specialized health resources or community agencies furnishing assistance.,QSEN_0117,Quality Improvement Definition,Knowledge,Recognize that nursing and other health professions students are parts of systems of care and care processes that affect outcomes for patients and families,3.2a; 5.1a,0.1434,0.0746,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0374,WPS_3056_TIME_BASED_T36_R02_A,wps_time_3056.docx,3056,3056,time_based,Treat medical emergencies.,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.","Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.",QSEN_0027,Patient-Centered Care Definition,Skills,"Assess and treat pain and suffering in light of patient values, preferences, and expressed needs",2.3c; 2.5b,0.1026,0.054,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0375,WPS_3056_TIME_BASED_T37_R02_A,wps_time_3056.docx,3056,3056,time_based,Advise communities or institutions regarding health or safety issues.,A. Consult with institutions or associations regarding issues or concerns relevant to the practice and profession of nursing.,Consult with institutions or associations regarding issues or concerns relevant to the practice and profession of nursing.,QSEN_0104,Evidence-Based Practice Definition,Skills,Consult with clinical experts before deciding to deviate from evidence-based protocols,2.7b; 2.7c; 2.9d; 4.1b; 4.2c; 5.1c; 10.2e,0.1472,0.1464,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0376,WPS_3056_TIME_BASED_T38_R02_A,wps_time_3056.docx,3056,3056,time_based,Conduct research to increase knowledge about medical issues.,A. Engage in research activities related to nursing.,Engage in research activities related to nursing.,QSEN_0097,Evidence-Based Practice Definition,Skills,Participate effectively in appropriate data collection and other research activities,4.1d; 4.1f,0.303,0.303,True,ambiguous_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0377,WPS_3056_TIME_BASED_T39_R02_X,wps_time_3056.docx,3056,3056,time_based,Provider,Name:,Name:,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0378,WPS_3056_TIME_BASED_T39_R03_X,wps_time_3056.docx,3056,3056,time_based,Provider,Address:,Address:,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0379,WPS_3056_TIME_BASED_T39_R04_X,wps_time_3056.docx,3056,3056,time_based,Provider,Email:,Email:,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0380,WPS_3056_TIME_BASED_T39_R05_X,wps_time_3056.docx,3056,3056,time_based,Provider,Suggested Related Instruction Hours: XXX,Suggested Related Instruction Hours: XXX,QSEN_0101,Evidence-Based Practice Definition,Skills,Locate evidence reports related to clinical practice topics and guidelines,1.1b; 2.5c; 2.5d; 2.6a; 4.1e; 4.1f,0.1246,0.1246,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0381,WPS_3056_TIME_BASED_T40_R02_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3818,51.3818,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0382,WPS_3056_TIME_BASED_T40_R03_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3806,51.3806,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0383,WPS_3056_TIME_BASED_T40_R04_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3801,51.3801,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0384,WPS_3056_TIME_BASED_T40_R05_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3805,51.3805,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0385,WPS_3056_TIME_BASED_T40_R06_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3820,51.3820,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0386,WPS_3056_TIME_BASED_T40_R07_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3899,51.3899,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0387,WPS_3056_TIME_BASED_T40_R08_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3812,51.3812,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0388,WPS_3056_TIME_BASED_T40_R09_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3802,51.3802,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0389,WPS_3056_TIME_BASED_T40_R10_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3803,51.3803,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0390,WPS_3056_TIME_BASED_T40_R11_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3810,51.3810,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0391,WPS_3056_TIME_BASED_T40_R12_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3815,51.3815,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0392,WPS_3056_TIME_BASED_T40_R13_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3821,51.3821,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0393,WPS_3056_TIME_BASED_T40_R14_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3816,51.3816,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0394,WPS_3056_TIME_BASED_T40_R15_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3814,51.3814,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0395,WPS_3056_TIME_BASED_T40_R16_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3819,51.3819,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0396,WPS_3056_TIME_BASED_T40_R17_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3822,51.3822,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0397,WPS_3056_TIME_BASED_T40_R18_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3808,51.3808,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0398,WPS_3056_TIME_BASED_T40_R19_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3824,51.3824,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0399,WPS_3056_TIME_BASED_T40_R20_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3811,51.3811,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0400,WPS_3056_TIME_BASED_T40_R21_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3813,51.3813,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0401,WPS_3056_TIME_BASED_T40_R22_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,51.3809,51.3809,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0402,WPS_3056_TIME_BASED_T40_R23_X,wps_time_3056.docx,3056,3056,time_based,*CIP Code,Total,Total,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
